item_a,item_b,template,score_single_a,score_single_b,score_group_a,score_group_b,score_ppl_a,score_ppl_b
Tesla,Meta,Which is more consistent: {A} or {B}?,2.568960189819336e-05,1.7881393432617188e-07,0.011243939399719238,5.644559860229492e-05,-10.5703125,-15.6875
Nvidia,Apple,Which is more consistent: {A} or {B}?,0.0,1.1920928955078125e-07,7.092952728271484e-06,0.00039082765579223633,-17.328125,-16.078125
Nvidia,Microsoft,Which is more consistent: {A} or {B}?,5.960464477539063e-08,0.0,3.933906555175781e-06,7.867813110351562e-06,-16.3125,-19.859375
Nvidia,Google,Which is more consistent: {A} or {B}?,1.7881393432617188e-07,0.0,8.940696716308594e-06,2.8371810913085938e-05,-15.65625,-18.03125
Nvidia,Amazon,Which is more consistent: {A} or {B}?,2.980232238769531e-07,0.0,6.973743438720703e-06,2.104043960571289e-05,-15.078125,-17.96875
Nvidia,Tesla,Which is more consistent: {A} or {B}?,1.0848045349121094e-05,1.5497207641601562e-06,7.778406143188477e-05,0.0009254217147827148,-11.4296875,-13.359375
Nvidia,Meta,Which is more consistent: {A} or {B}?,1.430511474609375e-06,3.039836883544922e-06,1.0311603546142578e-05,0.0007264614105224609,-13.46875,-12.6953125
Meta,Apple,Which is more consistent: {A} or {B}?,0.0003573894500732422,0.0,0.07995104789733887,8.696317672729492e-05,-7.9375,-17.625
Meta,Microsoft,Which is more consistent: {A} or {B}?,0.0001825094223022461,0.0,0.06317472457885742,1.0251998901367188e-05,-8.609375,-19.40625
Meta,Google,Which is more consistent: {A} or {B}?,0.00046133995056152344,5.960464477539063e-08,0.13242369890213013,9.41157341003418e-05,-7.6796875,-17.296875
Meta,Amazon,Which is more consistent: {A} or {B}?,0.00037384033203125,0.0,0.07502269744873047,1.7940998077392578e-05,-7.890625,-17.4375
Meta,Tesla,Which is more consistent: {A} or {B}?,0.0008411407470703125,0.0,0.2003074288368225,5.4836273193359375e-06,-7.08203125,-18.34375
Meta,Nvidia,Which is more consistent: {A} or {B}?,0.0009274482727050781,0.0,0.28340065479278564,3.5762786865234375e-07,-6.984375,-21.125
Apple,Microsoft,Which is more advanced: {A} or {B}?,5.364418029785156e-07,0.0,0.0008580684661865234,1.0609626770019531e-05,-14.4296875,-18.859375
Apple,Google,Which is more advanced: {A} or {B}?,1.0728836059570312e-06,0.0,0.0017470121383666992,1.537799835205078e-05,-13.765625,-19.1875
Apple,Amazon,Which is more advanced: {A} or {B}?,3.5762786865234375e-06,0.0,0.007063567638397217,8.404254913330078e-06,-12.53125,-18.4375
Apple,Tesla,Which is more advanced: {A} or {B}?,1.531839370727539e-05,1.1920928955078125e-07,0.05514085292816162,5.5909156799316406e-05,-11.0859375,-16.046875
Apple,Nvidia,Which is more advanced: {A} or {B}?,2.682209014892578e-05,0.0,0.07170891761779785,3.2186508178710938e-06,-10.5234375,-19.796875
Apple,Meta,Which is more advanced: {A} or {B}?,1.4603137969970703e-05,0.0,0.0355907678604126,1.1205673217773438e-05,-11.1328125,-17.5625
Microsoft,Apple,Which is more advanced: {A} or {B}?,7.62939453125e-06,0.0,0.009113192558288574,1.4901161193847656e-05,-11.7890625,-18.875
Microsoft,Google,Which is more advanced: {A} or {B}?,1.2576580047607422e-05,0.0,0.015185296535491943,2.086162567138672e-05,-11.28125,-18.859375
Microsoft,Amazon,Which is more advanced: {A} or {B}?,2.4318695068359375e-05,0.0,0.03147083520889282,8.58306884765625e-06,-10.625,-18.625
Microsoft,Tesla,Which is more advanced: {A} or {B}?,0.00016164779663085938,1.1920928955078125e-07,0.24237656593322754,4.214048385620117e-05,-8.7265625,-16.1875
Microsoft,Nvidia,Which is more advanced: {A} or {B}?,6.461143493652344e-05,0.0,0.12837189435958862,4.172325134277344e-06,-9.6484375,-19.375
Microsoft,Meta,Which is more advanced: {A} or {B}?,6.705522537231445e-05,0.0,0.07472366094589233,8.52346420288086e-06,-9.609375,-18.359375
Google,Apple,Which is more advanced: {A} or {B}?,1.7404556274414062e-05,0.0,0.05068683624267578,2.1398067474365234e-05,-10.9609375,-18.484375
Google,Microsoft,Which is more advanced: {A} or {B}?,2.014636993408203e-05,0.0,0.0471230149269104,1.919269561767578e-05,-10.8125,-18.171875
Google,Amazon,Which is more advanced: {A} or {B}?,2.1219253540039062e-05,0.0,0.07406657934188843,6.616115570068359e-06,-10.7578125,-18.203125
Google,Tesla,Which is more advanced: {A} or {B}?,8.618831634521484e-05,5.960464477539062e-07,0.3004142642021179,0.00021201372146606445,-9.359375,-14.296875
Google,Nvidia,Which is more advanced: {A} or {B}?,3.516674041748047e-05,0.0,0.4770923852920532,4.172325134277344e-07,-10.2578125,-19.671875
Google,Meta,Which is more advanced: {A} or {B}?,2.6166439056396484e-05,5.960464477539063e-08,0.05283188819885254,1.1682510375976562e-05,-10.5546875,-17.15625
Amazon,Apple,Which is more advanced: {A} or {B}?,1.5139579772949219e-05,0.0,0.0049784183502197266,5.424022674560547e-05,-11.1015625,-17.953125
Amazon,Microsoft,Which is more advanced: {A} or {B}?,2.5391578674316406e-05,0.0,0.0074152350425720215,1.710653305053711e-05,-10.578125,-18.6875
Amazon,Google,Which is more advanced: {A} or {B}?,2.3484230041503906e-05,0.0,0.008395373821258545,5.4717063903808594e-05,-10.65625,-17.90625
Amazon,Tesla,Which is more advanced: {A} or {B}?,0.00017201900482177734,1.1920928955078125e-07,0.08664709329605103,3.904104232788086e-05,-8.6640625,-16.0
Amazon,Nvidia,Which is more advanced: {A} or {B}?,0.00020253658294677734,0.0,0.1759980320930481,2.086162567138672e-06,-8.5078125,-19.34375
Amazon,Meta,Which is more advanced: {A} or {B}?,0.00014340877532958984,0.0,0.049653828144073486,6.079673767089844e-06,-8.8515625,-18.1875
Tesla,Apple,Which is more advanced: {A} or {B}?,0.0001380443572998047,0.0,0.05169689655303955,7.206201553344727e-05,-8.890625,-17.90625
Tesla,Microsoft,Which is more advanced: {A} or {B}?,0.0004277229309082031,0.0,0.22909945249557495,2.568960189819336e-05,-7.7578125,-18.4375
Tesla,Google,Which is more advanced: {A} or {B}?,0.0003857612609863281,0.0,0.26091110706329346,2.485513687133789e-05,-7.859375,-18.578125
Tesla,Amazon,Which is more advanced: {A} or {B}?,0.0003466606140136719,0.0,0.22387957572937012,1.245737075805664e-05,-7.96875,-18.25
Tesla,Nvidia,Which is more advanced: {A} or {B}?,0.0003943443298339844,0.0,0.37613576650619507,4.172325134277344e-07,-7.83984375,-17.625
Tesla,Meta,Which is more advanced: {A} or {B}?,0.000476837158203125,0.0,0.40136730670928955,9.298324584960938e-06,-7.6484375,-18.046875
Nvidia,Apple,Which is more advanced: {A} or {B}?,3.5762786865234375e-07,0.0,1.2755393981933594e-05,4.0590763092041016e-05,-14.8359375,-17.984375
Nvidia,Microsoft,Which is more advanced: {A} or {B}?,4.470348358154297e-06,0.0,2.1398067474365234e-05,3.737211227416992e-05,-12.3125,-17.859375
Nvidia,Google,Which is more advanced: {A} or {B}?,5.0067901611328125e-06,5.960464477539063e-08,2.9921531677246094e-05,0.00017970800399780273,-12.203125,-16.6875
Nvidia,Amazon,Which is more advanced: {A} or {B}?,1.3232231140136719e-05,5.960464477539063e-08,7.349252700805664e-05,4.082918167114258e-05,-11.234375,-16.6875
Nvidia,Tesla,Which is more advanced: {A} or {B}?,4.1484832763671875e-05,4.708766937255859e-06,9.554624557495117e-05,0.0019408464431762695,-10.09375,-12.2734375
Nvidia,Meta,Which is more advanced: {A} or {B}?,8.702278137207031e-06,1.1920928955078125e-07,3.594160079956055e-05,2.676248550415039e-05,-11.6484375,-16.015625
Meta,Apple,Which is more advanced: {A} or {B}?,0.0013685226440429688,0.0,0.34683406352996826,3.439188003540039e-05,-6.59375,-18.34375
Meta,Microsoft,Which is more advanced: {A} or {B}?,0.0012664794921875,0.0,0.331109881401062,2.2232532501220703e-05,-6.671875,-18.296875
Meta,Google,Which is more advanced: {A} or {B}?,0.0011644363403320312,0.0,0.26459842920303345,4.565715789794922e-05,-6.75390625,-18.109375
Meta,Amazon,Which is more advanced: {A} or {B}?,0.00151824951171875,0.0,0.40313720703125,6.258487701416016e-06,-6.4921875,-18.046875
Meta,Tesla,Which is more advanced: {A} or {B}?,0.0017271041870117188,0.0,0.6262496113777161,1.0311603546142578e-05,-6.36328125,-17.453125
Meta,Nvidia,Which is more advanced: {A} or {B}?,0.0014600753784179688,0.0,0.5551730394363403,1.7881393432617188e-07,-6.52734375,-20.765625
Apple,Microsoft,{A} vs. {B}: Which do you recommend?,6.556510925292969e-07,0.0,0.0018246769905090332,3.4570693969726562e-06,-14.1953125,-20.375
Apple,Google,{A} vs. {B}: Which do you recommend?,1.3709068298339844e-06,0.0,0.0032488107681274414,2.1457672119140625e-06,-13.5,-22.640625
Apple,Amazon,{A} vs. {B}: Which do you recommend?,1.1920928955078125e-06,0.0,0.003271937370300293,8.344650268554688e-07,-13.6328125,-21.390625
Apple,Tesla,{A} vs. {B}: Which do you recommend?,1.7881393432617188e-06,0.0,0.005902707576751709,3.5762786865234375e-06,-13.2265625,-19.078125
Apple,Nvidia,{A} vs. {B}: Which do you recommend?,3.6954879760742188e-06,0.0,0.009567439556121826,2.980232238769531e-07,-12.5078125,-22.296875
Apple,Meta,{A} vs. {B}: Which do you recommend?,7.152557373046875e-07,0.0,0.002060830593109131,1.7881393432617188e-07,-14.1484375,-25.046875
Microsoft,Apple,{A} vs. {B}: Which do you recommend?,1.6689300537109375e-06,0.0,0.004302501678466797,1.0132789611816406e-06,-13.3125,-22.28125
Microsoft,Google,{A} vs. {B}: Which do you recommend?,3.635883331298828e-06,0.0,0.00954979658126831,1.9669532775878906e-06,-12.5234375,-22.9375
Microsoft,Amazon,{A} vs. {B}: Which do you recommend?,2.4437904357910156e-06,0.0,0.0069541335105896,2.384185791015625e-07,-12.921875,-23.453125
Microsoft,Tesla,{A} vs. {B}: Which do you recommend?,4.029273986816406e-05,0.0,0.11121112108230591,1.1086463928222656e-05,-10.1171875,-17.875
Microsoft,Nvidia,{A} vs. {B}: Which do you recommend?,8.761882781982422e-06,0.0,0.023404836654663086,2.384185791015625e-07,-11.6484375,-20.859375
Microsoft,Meta,{A} vs. {B}: Which do you recommend?,1.5497207641601562e-06,0.0,0.004442572593688965,1.1920928955078125e-07,-13.3828125,-26.046875
Google,Apple,{A} vs. {B}: Which do you recommend?,1.6093254089355469e-06,0.0,0.026173770427703857,7.748603820800781e-07,-13.328125,-22.515625
Google,Microsoft,{A} vs. {B}: Which do you recommend?,8.940696716308594e-07,0.0,0.01465296745300293,1.7881393432617188e-06,-13.9609375,-21.140625
Google,Amazon,{A} vs. {B}: Which do you recommend?,1.1920928955078125e-06,0.0,0.023397207260131836,3.5762786865234375e-07,-13.6484375,-22.0
Google,Tesla,{A} vs. {B}: Which do you recommend?,8.821487426757812e-06,0.0,0.10892778635025024,4.5299530029296875e-06,-11.640625,-18.90625
Google,Nvidia,{A} vs. {B}: Which do you recommend?,4.172325134277344e-06,0.0,0.07448321580886841,1.7881393432617188e-07,-12.390625,-22.21875
Google,Meta,{A} vs. {B}: Which do you recommend?,4.172325134277344e-07,0.0,0.007153987884521484,5.960464477539063e-08,-14.7421875,-25.625
Amazon,Apple,{A} vs. {B}: Which do you recommend?,1.0311603546142578e-05,0.0,0.009872913360595703,2.5033950805664062e-06,-11.4765625,-21.625
Amazon,Microsoft,{A} vs. {B}: Which do you recommend?,1.6689300537109375e-06,0.0,0.0017069578170776367,9.5367431640625e-07,-13.296875,-22.28125
Amazon,Google,{A} vs. {B}: Which do you recommend?,3.635883331298828e-06,0.0,0.0038639307022094727,2.4437904357910156e-06,-12.5234375,-22.90625
Amazon,Tesla,{A} vs. {B}: Which do you recommend?,7.12275505065918e-05,0.0,0.08592921495437622,5.4836273193359375e-06,-9.546875,-18.21875
Amazon,Nvidia,{A} vs. {B}: Which do you recommend?,2.7239322662353516e-05,0.0,0.034403324127197266,2.384185791015625e-07,-10.515625,-21.375
Amazon,Meta,{A} vs. {B}: Which do you recommend?,2.0265579223632812e-06,0.0,0.0020313262939453125,1.1920928955078125e-07,-13.1015625,-25.390625
Tesla,Apple,{A} vs. {B}: Which do you recommend?,1.4722347259521484e-05,0.0,0.007581353187561035,4.947185516357422e-06,-11.125,-20.9375
Tesla,Microsoft,{A} vs. {B}: Which do you recommend?,9.077787399291992e-05,0.0,0.040345847606658936,2.86102294921875e-06,-9.3046875,-20.625
Tesla,Google,{A} vs. {B}: Which do you recommend?,0.0001316070556640625,0.0,0.081085205078125,3.874301910400391e-06,-8.9375,-21.46875
Tesla,Amazon,{A} vs. {B}: Which do you recommend?,0.00011479854583740234,0.0,0.05181056261062622,2.8014183044433594e-06,-9.0703125,-20.21875
Tesla,Nvidia,{A} vs. {B}: Which do you recommend?,1.633167266845703e-05,0.0,0.004616737365722656,1.1920928955078125e-07,-11.0234375,-20.46875
Tesla,Meta,{A} vs. {B}: Which do you recommend?,0.00017261505126953125,0.0,0.12627941370010376,1.7881393432617188e-07,-8.6640625,-23.6875
Nvidia,Apple,{A} vs. {B}: Which do you recommend?,5.960464477539063e-08,0.0,4.649162292480469e-06,3.4570693969726562e-06,-17.078125,-20.921875
Nvidia,Microsoft,{A} vs. {B}: Which do you recommend?,1.7881393432617188e-07,0.0,1.0073184967041016e-05,6.318092346191406e-06,-15.5546875,-20.15625
Nvidia,Google,{A} vs. {B}: Which do you recommend?,1.1920928955078125e-07,0.0,5.066394805908203e-06,8.64267349243164e-06,-15.734375,-21.3125
Nvidia,Amazon,{A} vs. {B}: Which do you recommend?,2.384185791015625e-07,0.0,1.3768672943115234e-05,2.2649765014648438e-06,-15.3671875,-20.453125
Nvidia,Tesla,{A} vs. {B}: Which do you recommend?,2.2649765014648438e-06,0.0,5.125999450683594e-06,8.404254913330078e-06,-12.9921875,-18.203125
Nvidia,Meta,{A} vs. {B}: Which do you recommend?,5.960464477539063e-08,0.0,3.933906555175781e-06,2.384185791015625e-07,-16.390625,-23.53125
Meta,Apple,{A} vs. {B}: Which do you recommend?,6.508827209472656e-05,0.0,0.010030925273895264,1.9073486328125e-06,-9.640625,-21.484375
Meta,Microsoft,{A} vs. {B}: Which do you recommend?,2.491474151611328e-05,0.0,0.005411982536315918,1.9669532775878906e-06,-10.6015625,-21.40625
Meta,Google,{A} vs. {B}: Which do you recommend?,9.799003601074219e-05,0.0,0.021933794021606445,3.230571746826172e-05,-9.234375,-20.03125
Meta,Amazon,{A} vs. {B}: Which do you recommend?,8.016824722290039e-05,0.0,0.013989269733428955,1.6093254089355469e-06,-9.4296875,-20.359375
Meta,Tesla,{A} vs. {B}: Which do you recommend?,0.00015807151794433594,0.0,0.03376191854476929,1.3709068298339844e-06,-8.75,-18.75
Meta,Nvidia,{A} vs. {B}: Which do you recommend?,0.0001049041748046875,0.0,0.02874624729156494,0.0,-9.1640625,-22.015625
Apple,Microsoft,Which is more accurate: {A} or {B}?,1.329183578491211e-05,0.0,0.018329858779907227,2.4259090423583984e-05,-11.2265625,-18.484375
Apple,Google,Which is more accurate: {A} or {B}?,6.377696990966797e-06,0.0,0.008799374103546143,4.118680953979492e-05,-11.9609375,-17.921875
Apple,Amazon,Which is more accurate: {A} or {B}?,7.033348083496094e-06,0.0,0.01207810640335083,2.682209014892578e-06,-11.859375,-19.34375
Apple,Tesla,Which is more accurate: {A} or {B}?,2.0384788513183594e-05,0.0,0.052414894104003906,7.033348083496094e-06,-10.8046875,-17.8125
Apple,Nvidia,Which is more accurate: {A} or {B}?,1.1980533599853516e-05,0.0,0.0324973464012146,1.7881393432617188e-07,-11.3359375,-21.734375
Apple,Meta,Which is more accurate: {A} or {B}?,8.344650268554688e-06,1.1920928955078125e-07,0.01851069927215576,3.510713577270508e-05,-11.6953125,-16.0625
Microsoft,Apple,Which is more accurate: {A} or {B}?,5.1021575927734375e-05,5.960464477539063e-08,0.09234756231307983,7.778406143188477e-05,-9.8828125,-16.84375
Microsoft,Google,Which is more accurate: {A} or {B}?,5.143880844116211e-05,2.980232238769531e-07,0.09094136953353882,0.0007179975509643555,-9.875,-15.0546875
Microsoft,Amazon,Which is more accurate: {A} or {B}?,3.8504600524902344e-05,0.0,0.05638241767883301,1.0132789611816406e-05,-10.1640625,-18.109375
Microsoft,Tesla,Which is more accurate: {A} or {B}?,0.00012087821960449219,1.1920928955078125e-07,0.23279672861099243,2.7894973754882812e-05,-9.0234375,-15.8828125
Microsoft,Nvidia,Which is more accurate: {A} or {B}?,6.902217864990234e-05,0.0,0.1963648796081543,1.8477439880371094e-06,-9.578125,-18.9375
Microsoft,Meta,Which is more accurate: {A} or {B}?,3.141164779663086e-05,3.5762786865234375e-07,0.05176353454589844,0.00016826391220092773,-10.3671875,-14.8359375
Google,Apple,Which is more accurate: {A} or {B}?,3.820657730102539e-05,5.960464477539063e-08,0.11393457651138306,5.078315734863281e-05,-10.171875,-17.3125
Google,Microsoft,Which is more accurate: {A} or {B}?,4.094839096069336e-05,0.0,0.10777556896209717,4.3511390686035156e-05,-10.1015625,-17.78125
Google,Amazon,Which is more accurate: {A} or {B}?,3.737211227416992e-05,0.0,0.1432318091392517,9.834766387939453e-06,-10.1953125,-18.09375
Google,Tesla,Which is more accurate: {A} or {B}?,5.608797073364258e-05,4.76837158203125e-07,0.1781657338142395,6.16908073425293e-05,-9.7890625,-14.578125
Google,Nvidia,Which is more accurate: {A} or {B}?,2.300739288330078e-05,0.0,0.16433584690093994,3.5762786865234375e-07,-10.6796875,-21.1875
Google,Meta,Which is more accurate: {A} or {B}?,1.2278556823730469e-05,5.364418029785156e-07,0.0414963960647583,0.00023704767227172852,-11.3046875,-14.3984375
Amazon,Apple,Which is more accurate: {A} or {B}?,2.5391578674316406e-05,1.1920928955078125e-07,0.010785341262817383,0.0002263784408569336,-10.578125,-16.078125
Amazon,Microsoft,Which is more accurate: {A} or {B}?,3.0100345611572266e-05,0.0,0.012387514114379883,3.445148468017578e-05,-10.4140625,-18.203125
Amazon,Google,Which is more accurate: {A} or {B}?,2.9265880584716797e-05,3.5762786865234375e-07,0.012502193450927734,0.0010784268379211426,-10.4375,-14.8203125
Amazon,Tesla,Which is more accurate: {A} or {B}?,0.00010478496551513672,5.960464477539063e-08,0.07550501823425293,7.927417755126953e-06,-9.1640625,-16.984375
Amazon,Nvidia,Which is more accurate: {A} or {B}?,5.4001808166503906e-05,0.0,0.07489675283432007,4.172325134277344e-07,-9.828125,-19.96875
Amazon,Meta,Which is more accurate: {A} or {B}?,2.5212764739990234e-05,3.5762786865234375e-07,0.012302398681640625,0.00011456012725830078,-10.5859375,-14.921875
Tesla,Apple,Which is more accurate: {A} or {B}?,0.0001989603042602539,1.1920928955078125e-07,0.03365826606750488,0.00031882524490356445,-8.5234375,-16.203125
Tesla,Microsoft,Which is more accurate: {A} or {B}?,0.00019347667694091797,0.0,0.03125166893005371,1.8417835235595703e-05,-8.546875,-18.34375
Tesla,Google,Which is more accurate: {A} or {B}?,0.0003654956817626953,5.960464477539063e-08,0.08185529708862305,0.00011932849884033203,-7.9140625,-16.625
Tesla,Amazon,Which is more accurate: {A} or {B}?,0.0003314018249511719,5.960464477539063e-08,0.053500473499298096,3.325939178466797e-05,-8.015625,-17.1875
Tesla,Nvidia,Which is more accurate: {A} or {B}?,0.0002689361572265625,0.0,0.09597712755203247,5.960464477539063e-08,-8.21875,-18.9375
Tesla,Meta,Which is more accurate: {A} or {B}?,0.0007071495056152344,1.1920928955078125e-07,0.17649048566818237,8.869171142578125e-05,-7.25390625,-15.859375
Nvidia,Apple,Which is more accurate: {A} or {B}?,2.980232238769531e-07,5.960464477539063e-08,5.125999450683594e-06,0.00017625093460083008,-14.9609375,-16.46875
Nvidia,Microsoft,Which is more accurate: {A} or {B}?,1.5497207641601562e-06,0.0,6.020069122314453e-06,1.3053417205810547e-05,-13.3671875,-18.515625
Nvidia,Google,Which is more accurate: {A} or {B}?,1.9669532775878906e-06,5.960464477539063e-08,1.436471939086914e-05,0.0002474784851074219,-13.140625,-16.296875
Nvidia,Amazon,Which is more accurate: {A} or {B}?,2.086162567138672e-06,0.0,7.62939453125e-06,6.020069122314453e-06,-13.078125,-18.78125
Nvidia,Tesla,Which is more accurate: {A} or {B}?,2.181529998779297e-05,1.430511474609375e-06,5.453824996948242e-05,0.0005131959915161133,-10.734375,-13.4609375
Nvidia,Meta,Which is more accurate: {A} or {B}?,4.410743713378906e-06,5.364418029785156e-07,1.996755599975586e-05,0.00017374753952026367,-12.328125,-14.3984375
Meta,Apple,Which is more accurate: {A} or {B}?,0.001247406005859375,5.960464477539063e-08,0.405548632144928,6.467103958129883e-05,-6.6875,-17.125
Meta,Microsoft,Which is more accurate: {A} or {B}?,0.0007328987121582031,0.0,0.2871144413948059,1.722574234008789e-05,-7.21875,-18.625
Meta,Google,Which is more accurate: {A} or {B}?,0.0009212493896484375,5.960464477539063e-08,0.32905417680740356,0.00024521350860595703,-6.98828125,-16.453125
Meta,Amazon,Which is more accurate: {A} or {B}?,0.0012683868408203125,5.960464477539063e-08,0.47441768646240234,1.9669532775878906e-05,-6.671875,-17.03125
Meta,Tesla,Which is more accurate: {A} or {B}?,0.0011377334594726562,0.0,0.6588546633720398,3.039836883544922e-06,-6.77734375,-18.03125
Meta,Nvidia,Which is more accurate: {A} or {B}?,0.0010843276977539062,0.0,0.6085092425346375,3.5762786865234375e-07,-6.828125,-20.875
Apple,Microsoft,Which is more logical: {A} or {B}?,5.960464477539062e-07,0.0,0.0011164546012878418,5.662441253662109e-06,-14.2890625,-20.59375
Apple,Google,Which is more logical: {A} or {B}?,1.0132789611816406e-06,0.0,0.0018416643142700195,7.62939453125e-06,-13.8203125,-20.1875
Apple,Amazon,Which is more logical: {A} or {B}?,3.5762786865234375e-06,0.0,0.006481051445007324,3.635883331298828e-06,-12.546875,-20.859375
Apple,Tesla,Which is more logical: {A} or {B}?,4.76837158203125e-06,0.0,0.014516353607177734,3.2186508178710938e-06,-12.25,-19.375
Apple,Nvidia,Which is more logical: {A} or {B}?,5.185604095458984e-06,0.0,0.010854244232177734,5.364418029785156e-07,-12.1640625,-23.796875
Apple,Meta,Which is more logical: {A} or {B}?,6.318092346191406e-06,0.0,0.01967179775238037,4.827976226806641e-06,-11.9765625,-17.796875
Microsoft,Apple,Which is more logical: {A} or {B}?,1.1920928955078125e-07,0.0,0.00011712312698364258,7.450580596923828e-06,-16.21875,-21.265625
Microsoft,Google,Which is more logical: {A} or {B}?,2.384185791015625e-07,0.0,0.0002536177635192871,9.238719940185547e-06,-15.2421875,-20.4375
Microsoft,Amazon,Which is more logical: {A} or {B}?,6.556510925292969e-07,0.0,0.0005739331245422363,4.947185516357422e-06,-14.25,-21.78125
Microsoft,Tesla,Which is more logical: {A} or {B}?,3.159046173095703e-06,0.0,0.0028423070907592773,3.337860107421875e-06,-12.6640625,-19.203125
Microsoft,Nvidia,Which is more logical: {A} or {B}?,1.9073486328125e-06,0.0,0.0016692876815795898,1.4901161193847656e-06,-13.15625,-23.125
Microsoft,Meta,Which is more logical: {A} or {B}?,3.814697265625e-06,5.960464477539063e-08,0.00335538387298584,8.52346420288086e-06,-12.4765625,-17.15625
Google,Apple,Which is more logical: {A} or {B}?,4.470348358154297e-06,0.0,0.008493006229400635,9.894371032714844e-06,-12.3203125,-20.171875
Google,Microsoft,Which is more logical: {A} or {B}?,1.6093254089355469e-06,0.0,0.0028267502784729004,5.841255187988281e-06,-13.328125,-20.59375
Google,Amazon,Which is more logical: {A} or {B}?,7.569789886474609e-06,0.0,0.014593660831451416,3.933906555175781e-06,-11.7890625,-21.15625
Google,Tesla,Which is more logical: {A} or {B}?,1.0609626770019531e-05,0.0,0.01820230484008789,3.159046173095703e-06,-11.453125,-18.78125
Google,Nvidia,Which is more logical: {A} or {B}?,4.410743713378906e-06,0.0,0.009570419788360596,4.76837158203125e-07,-12.328125,-24.140625
Google,Meta,Which is more logical: {A} or {B}?,3.4570693969726562e-06,1.1920928955078125e-07,0.007516324520111084,1.8715858459472656e-05,-12.5703125,-16.03125
Amazon,Apple,Which is more logical: {A} or {B}?,6.318092346191406e-06,0.0,0.002556025981903076,2.568960189819336e-05,-11.96875,-18.609375
Amazon,Microsoft,Which is more logical: {A} or {B}?,4.5299530029296875e-06,0.0,0.001737833023071289,4.76837158203125e-06,-12.3046875,-20.625
Amazon,Google,Which is more logical: {A} or {B}?,1.2934207916259766e-05,0.0,0.00494539737701416,2.8789043426513672e-05,-11.2578125,-18.453125
Amazon,Tesla,Which is more logical: {A} or {B}?,2.2113323211669922e-05,0.0,0.012525558471679688,3.7550926208496094e-06,-10.71875,-19.078125
Amazon,Nvidia,Which is more logical: {A} or {B}?,1.055002212524414e-05,0.0,0.006912708282470703,4.76837158203125e-07,-11.4609375,-23.484375
Amazon,Meta,Which is more logical: {A} or {B}?,1.1205673217773438e-05,0.0,0.005432009696960449,7.331371307373047e-06,-11.3984375,-17.359375
Tesla,Apple,Which is more logical: {A} or {B}?,4.374980926513672e-05,0.0,0.0057198405265808105,2.5570392608642578e-05,-10.0390625,-18.921875
Tesla,Microsoft,Which is more logical: {A} or {B}?,1.4007091522216797e-05,0.0,0.001522839069366455,1.9073486328125e-06,-11.171875,-20.71875
Tesla,Google,Which is more logical: {A} or {B}?,9.179115295410156e-05,0.0,0.01393657922744751,5.0067901611328125e-06,-9.296875,-20.03125
Tesla,Amazon,Which is more logical: {A} or {B}?,4.3451786041259766e-05,0.0,0.0056975483894348145,2.3245811462402344e-06,-10.046875,-20.265625
Tesla,Nvidia,Which is more logical: {A} or {B}?,5.0127506256103516e-05,0.0,0.0066239237785339355,1.1920928955078125e-07,-9.8984375,-21.578125
Tesla,Meta,Which is more logical: {A} or {B}?,0.00016582012176513672,0.0,0.031790196895599365,2.384185791015625e-06,-8.703125,-19.125
Nvidia,Apple,Which is more logical: {A} or {B}?,0.0,0.0,6.973743438720703e-06,9.357929229736328e-06,-18.640625,-19.609375
Nvidia,Microsoft,Which is more logical: {A} or {B}?,0.0,0.0,2.86102294921875e-06,9.5367431640625e-07,-19.59375,-22.484375
Nvidia,Google,Which is more logical: {A} or {B}?,0.0,0.0,7.152557373046875e-06,2.205371856689453e-06,-18.015625,-21.171875
Nvidia,Amazon,Which is more logical: {A} or {B}?,0.0,0.0,4.5299530029296875e-06,7.748603820800781e-07,-18.140625,-22.890625
Nvidia,Tesla,Which is more logical: {A} or {B}?,2.980232238769531e-07,1.7881393432617188e-07,1.710653305053711e-05,2.7477741241455078e-05,-15.0859375,-15.4375
Nvidia,Meta,Which is more logical: {A} or {B}?,1.1920928955078125e-07,0.0,9.298324584960938e-06,3.3974647521972656e-06,-16.078125,-18.140625
Meta,Apple,Which is more logical: {A} or {B}?,8.666515350341797e-05,0.0,0.011437535285949707,3.6954879760742188e-06,-9.3515625,-20.734375
Meta,Microsoft,Which is more logical: {A} or {B}?,2.1219253540039062e-05,0.0,0.003543674945831299,7.152557373046875e-07,-10.7578125,-22.34375
Meta,Google,Which is more logical: {A} or {B}?,0.0004849433898925781,0.0,0.04997330904006958,1.424551010131836e-05,-7.6328125,-19.203125
Meta,Amazon,Which is more logical: {A} or {B}?,3.135204315185547e-05,0.0,0.004685640335083008,9.5367431640625e-07,-10.3671875,-22.5
Meta,Tesla,Which is more logical: {A} or {B}?,0.0004124641418457031,0.0,0.06767958402633667,8.344650268554688e-07,-7.79296875,-20.640625
Meta,Nvidia,Which is more logical: {A} or {B}?,0.0002906322479248047,0.0,0.04277569055557251,4.172325134277344e-07,-8.140625,-24.15625
Apple,Microsoft,Which is more significant: {A} or {B}?,1.8477439880371094e-06,0.0,0.004721224308013916,5.066394805908203e-06,-13.2109375,-19.578125
Apple,Google,Which is more significant: {A} or {B}?,4.410743713378906e-06,0.0,0.011806845664978027,1.531839370727539e-05,-12.328125,-18.921875
